kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
wisata kuliner,Pasar Atom Surabaya,-7.2414035,112.7441077,"Pasar Atom, Jalan Waspada, RW 04, Bongkaran, Pabean Cantian, Surabaya, Jawa Timur, Jawa, 60145, Indonesia",Jawa Timur,Surabaya,"Pasar Atom Surabaya, Surabaya, Jawa Timur",gambar_wisata/Pasar_Atom_Surabaya,pusat perbelanjaan surabaya singkatan lihat golden city surabaya grand city surabaya disingkat gcs komplek pusat kota surabaya jawa timur indonesia pusat perbelanjaan balai pamer balai pertemuan bangunan didirikan menjadikannya mall ketiga berdiri pinggir sungai mas plaza surabaya world trade center surabaya
wisata kuliner,Pasar Baru,-6.164901,106.8334669,"Pasar Baru, Daerah Khusus ibukota Jakarta, Jawa, 10120, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Pasar Baru, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Pasar_Baru,kabupaten bungo kabupaten provinsi jambi indonesia kabupaten hasil pemekaran kabupaten bungo tebo tanggal oktober
wisata kuliner,Pasar Bersehati,1.4980107,124.8413311,"Pasar Bersehati, Boulevard 2, Calaca, Manado, Sulawesi Utara, Sulawesi, 95122, Indonesia",Sulawesi Utara,Manado,"Pasar Bersehati, Manado, Sulawesi Utara",gambar_wisata/Pasar_Bersehati,jembatan soekarno jembatan kabel pancang kota manado sulawesi utara melintasi perairan teluk manado muara sungai tondano menghubungkan pinaesaan wenang manado sindulang tuminting manado
wisata kuliner,Pasar Cibadak Bandung,-6.9232848,107.5955639,"Pasar ulekan pagarsih, Jalan Natawijaya, Cibadak, Astanaanyar, Kota Bandung, Jawa Barat, Jawa, 40232, Indonesia",Jawa Barat,Kota Bandung,"Pasar Cibadak Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Pasar_Cibadak_Bandung,kota bandung bahasa sunda pegon hanzi translit bandung pelafalan bahasa indonesia ban kota kota provinsi provinsi jawa barat indonesia
wisata kuliner,Pasar Cihapit Bandung,-6.9085551,107.6224564,"Pasar Cihapit, Jalan Sabang, Cihapit, Bandung Wetan, Kota Bandung, Jawa Barat, Jawa, 40113, Indonesia",Jawa Barat,Kota Bandung,"Pasar Cihapit Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Pasar_Cihapit_Bandung,kota bandung bahasa sunda pegon hanzi translit bandung pelafalan bahasa indonesia ban kota kota provinsi provinsi jawa barat indonesia
wisata kuliner,Pasar Flamboyan,-0.0402083,109.3453369,"Pasar flamboyan, Jalan Gajah Mada, Benua Melayu Darat, Pontianak, Kalimantan Barat, Kalimantan, 71127, Indonesia",Kalimantan Barat,Pontianak,"Pasar Flamboyan, Pontianak, Kalimantan Barat",gambar_wisata/Pasar_Flamboyan,dikelompokkan berdasarkan wilayah keuskupan
wisata kuliner,Pasar Gede Solo,-7.5693721,110.8314627,"Pasar Gede Solo, Jalan R.E. Martadinata, Sudiroprajan, Surakarta, Jawa Tengah, Jawa, 57113, Indonesia",Jawa Tengah,Surakarta,"Pasar Gede Solo, Surakarta, Jawa Tengah",gambar_wisata/Pasar_Gede_Solo,kota surakarta bahasa jawa hanacaraka pegon hanzi pengucapan bahasa jawa sur kart solo bahasa jawa translit sala pengucapan bahasa jawa salah kota provinsi jawa indonesia luas
wisata kuliner,Pasar Gianyar,-8.5425256,115.3270651,"Pasar Umum Gianyar, Jalan Berata, Gianyar, Bali, Nusa Tenggara, 85011, Indonesia",Bali,Gianyar,"Pasar Gianyar, Gianyar, Bali",gambar_wisata/Pasar_Gianyar,kabupaten gianyar bahasa bali aksara bali translit gya wilayah kabupaten terletak provinsi bali indonesia
wisata kuliner,Pasar Ikan Ambon,-3.6875401,128.1833998,"Pasar Ikan Arumbae, Pandan Kasturi, Rijali, Ambon, Maluku, 97127, Indonesia",Maluku,Ambon,"Pasar Ikan Ambon, Ambon, Maluku",gambar_wisata/Pasar_Ikan_Ambon,bahasa melayu ambon bahasa kreol berbasis melayu tradisional wilayah provinsi maluku pulau ambon kepulauan lease pulau buano pulau manipa pulau kelang pulau seram dipakai bahasa perdagangan kepulauan kei kepulauan banda kepulauan watubela pulau buru kepulauan aru
wisata kuliner,Pasar Johar,-6.9721147,110.424762,"Pasar Johar, Jalan K.H. Agus Salim, RW 01, Kauman, Semarang Tengah, Kota Semarang, Jawa Tengah, Jawa, 50000, Indonesia",Jawa Tengah,Kota Semarang,"Pasar Johar, Kota Semarang, Jawa Tengah",gambar_wisata/Pasar_Johar,kota semarang bahasa jawa hanacaraka pegon hanzi translit semarang kota provinsi jawa indonesia
wisata kuliner,Pasar Kapuas Hulu,0.6643468,112.2773659,"Jongkong Pasar, Jongkong, Kapuas Hulu, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Kapuas Hulu,"Pasar Kapuas Hulu, Kapuas Hulu, Kalimantan Barat",gambar_wisata/Pasar_Kapuas_Hulu,kabupaten kapuas hulu kabupaten provinsi kalimantan barat indonesia kota kabupaten terletak putussibau
wisata kuliner,Pasar Klewer,-7.5755013,110.8268372,"Pasar Klewer, Jalan Dokter Rajiman Widiodiningrat, Kauman, Surakarta, Kecamatan Pasar Kliwon, Jawa Tengah, Jawa, 57118, Indonesia",Jawa Tengah,Surakarta,"Pasar Klewer, Surakarta, Jawa Tengah",gambar_wisata/Pasar_Klewer,pasar klewer bahasa jawa translit pasar pasar tekstil terbesar kota surakarta
wisata kuliner,Pasar Kota Barito,-3.1310335,114.4848887,"Kantor Desa Anjir Pasar Lama, Kuala Kapuas - Anjir Pasar Kota, Anjir Serapat Tengah, Barito Kuala, Kalimantan Selatan, Kalimantan, Indonesia",Kalimantan Selatan,Barito Kuala,"Pasar Kota Barito, Barito Kuala, Kalimantan Selatan",gambar_wisata/Pasar_Kota_Barito,kabupaten barito kuala wilayah kabupaten terletak provinsi kalimantan selatan indonesia kotanya marabahan
wisata kuliner,Pasar Kranggan,-7.7825017,110.3656896,"Pasar Kranggan, Jalan Poncowinatan, Cokrodiningratan, Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, 55233, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Pasar Kranggan, Kota Yogyakarta, Daerah Istimewa Yogyakarta",gambar_wisata/Pasar_Kranggan,kota yogyakarta bahasa jawa translit ngayogyakarta pengucapan bahasa jawa ajogj kart dikenal masyarakat sebutan nama yogya jogja kota pusat pemerintahan perekonomian provinsi daerah istimewa yogyakarta indonesia
wisata kuliner,Pasar Kuala Pembuang,-3.3865215,112.5528643,"Pasar SAIK, Jalan AIS Nasution, Wilayah RT.006 KP2, Kuala Pembuang Dua, Seruyan, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Seruyan,"Pasar Kuala Pembuang, Seruyan, Kalimantan Tengah",gambar_wisata/Pasar_Kuala_Pembuang,kalimantan diakronimkan kalteng salah provinsi pulau kalimantan indonesia kota provinsi kota palangka raya
wisata kuliner,Pasar Kumbasari,-8.6560993,115.2118033,"Pasar Kumbasari, Jalan Gajah Mada, Pemecutan, Denpasar Barat, Denpasar á¬¤á¬¾á¬¦á­á¬§á¬²á¬, Bali, Nusa Tenggara, 80231, Indonesia",Bali,Denpasar ,"Pasar Kumbasari, Denpasar á¬¤á¬¾á¬¦á­á¬§á¬²á¬, Bali",gambar_wisata/Pasar_Kumbasari,kota denpasar bahasa bali npasar kota pusat pemerintahan perekonomian provinsi bali indonesia denpasar kota terbesar kepulauan nusa tenggara kota terbesar wilayah indonesia timur kota makassar
wisata kuliner,Pasar Lama Tangerang,-6.1779396,106.6300758,"Kawasan Kuliner Pasar Lama, Jalan Kisamaun, Sukasari, Tangerang, Banten, Jawa, 15520, Indonesia",Banten,Tangerang,"Pasar Lama Tangerang, Tangerang, Banten",gambar_wisata/Pasar_Lama_Tangerang,kota tangerang kota terletak provinsi banten indonesia kota terletak sebelah barat dki jakarta
wisata kuliner,Pasar Luwuk,-0.9562272,122.7896944,"Pasar Tani Tradisional, Jalan Ki Hajar Dewantara, Luwuk, Banggai, Sulawesi Tengah, Sulawesi, 94711, Indonesia",Sulawesi Tengah,Banggai,"Pasar Luwuk, Banggai, Sulawesi Tengah",gambar_wisata/Pasar_Luwuk,sulawesi disingkat sulteng provinsi pulau sulawesi indonesia kota provinsi kota palu luas wilayahnya
wisata kuliner,Pasar Malam Makassar,-5.1377954,119.4325202,"Jalan Pasar Malam 1, Maccini, Makassar, Sulawesi Selatan, Sulawesi, 90152, Indonesia",Sulawesi Selatan,Makassar,"Pasar Malam Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Pasar_Malam_Makassar,sulawesi selatan diakronimkan sulsel lontara provinsi semenanjung selatan pulau sulawesi indonesia kepulauan selayar selatan pulau sulawesi provinsi
wisata kuliner,Pasar Mamuju,-2.672303,118.8919325,"Pusat Pertokoan Modern Mamuju, Jalan Sultan Hasanuddin, Mamuju, Sulawesi Barat, Sulawesi, 91515, Indonesia",Sulawesi Barat,Mamuju,"Pasar Mamuju, Mamuju, Sulawesi Barat",gambar_wisata/Pasar_Mamuju,kabupaten pasangkayu bernama kabupaten mamuju utara salah kabupaten provinsi sulawesi barat indonesia kota kabupaten terletak kecamatan pasangkayu
wisata kuliner,Pasar Modern Mamuju,-2.672303,118.8919325,"Pusat Pertokoan Modern Mamuju, Jalan Sultan Hasanuddin, Mamuju, Sulawesi Barat, Sulawesi, 91515, Indonesia",Sulawesi Barat,Mamuju,"Pasar Modern Mamuju, Mamuju, Sulawesi Barat",gambar_wisata/Pasar_Modern_Mamuju,daftar proyek infrastruktur diresmikan presiden republik indonesia joko widodo menjabat oktober oktober
wisata kuliner,Pasar Palangkaraya,-2.2081836,113.9370335,"Pasar Malam, Jalan Halmahera, Pahandut, Palangka Raya, Kalimantan Tengah, Kalimantan, 74874, Indonesia",Kalimantan Tengah,Palangka Raya,"Pasar Palangkaraya, Palangka Raya, Kalimantan Tengah",gambar_wisata/Pasar_Palangkaraya,kalimantan diakronimkan kalteng salah provinsi pulau kalimantan indonesia kota provinsi kota palangka raya
wisata kuliner,Pasar Rakyat Kendari,-3.9816193,122.5849864,"Pasar Rakyat Lapulu, Jalan Setia Budi, Poasia, Kendari, Sulawesi Tenggara, Sulawesi, 93234, Indonesia",Sulawesi Tenggara,Kendari,"Pasar Rakyat Kendari, Kendari, Sulawesi Tenggara",gambar_wisata/Pasar_Rakyat_Kendari,kota kendari kota kota pusat pemerintahan provinsi sulawesi tenggara indonesia kendari diresmikan kotamadya kota
wisata kuliner,Pasar Sanggau,-0.0329966,110.1113959,"PASAR TAYAN, Jembatan Tayan, Pulau Tayan Utara, Tayan Hilir, Sanggau, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Sanggau,"Pasar Sanggau, Sanggau, Kalimantan Barat",gambar_wisata/Pasar_Sanggau,kerajaan sanggau bahasa sanggau aksara arab melayu jawi kerajaan berkelanjutan kerajaan labai lawai kepemimpinan dara nante era sriwijaya mengkiang kota abad nama sanggau diambil sangga nama diambil kerajaan institusi penyangga segi ekonomi pertahanan
wisata kuliner,Pasar Santa,-6.2391928,106.8077643,"Pasar Santa, Jalan Robert Wolter Monginsidi, RW 06, Petogogan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus ibukota Jakarta, Jawa, 12180, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Pasar Santa, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Pasar_Santa,kota tegal bahasa jawa hanacaraka pegon hanzi belanda tagal kota provinsi jawa indonesia kota cikal berdirinya korps marinir tercatat pangkalan alri tegal nama corps mariniers november
wisata kuliner,Pasar Santa Jakarta,-6.2391928,106.8077643,"Pasar Santa, Jalan Robert Wolter Monginsidi, RW 06, Petogogan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus ibukota Jakarta, Jawa, 12180, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Pasar Santa Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Pasar_Santa_Jakarta,kota tegal bahasa jawa hanacaraka pegon hanzi belanda tagal kota provinsi jawa indonesia kota cikal berdirinya korps marinir tercatat pangkalan alri tegal nama corps mariniers november
wisata kuliner,Pasar Seni Ampenan,-8.5659896,116.1270748,"Pasar Seni Sayang-Sayang, Jalan Jendral Sudirman, Lingk. Gegutu Timur, Kel. Karang Baru, Gegutu, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, 83124, Indonesia",Nusa Tenggara Barat,Mataram,"Pasar Seni Ampenan, Mataram, Nusa Tenggara Barat",gambar_wisata/Pasar_Seni_Ampenan,daftar berdasarkan daftar anggota asosiasi museum indonesia data master warisan budaya benda kementerian pendidikan kebudayaan kemendikbud daftar membedakan museum cagar budaya berdasarkan standar kode unik museum cagar budaya kemendikbud
wisata kuliner,Pasar Seni Cakranegara,-8.5659896,116.1270748,"Pasar Seni Sayang-Sayang, Jalan Jendral Sudirman, Lingk. Gegutu Timur, Kel. Karang Baru, Gegutu, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, 83124, Indonesia",Nusa Tenggara Barat,Mataram,"Pasar Seni Cakranegara, Mataram, Nusa Tenggara Barat",gambar_wisata/Pasar_Seni_Cakranegara,kerajaan medang jawa kuno translit atwan medang kuno kerajaan agraris talasokrasi berdiri jawa abad masehi didirikan sanjaya berpindah jawa timur abad masehi dyah balitung dyah sindok
wisata kuliner,Pasar Seni Mataram,-8.5659896,116.1270748,"Pasar Seni Sayang-Sayang, Jalan Jendral Sudirman, Lingk. Gegutu Timur, Kel. Karang Baru, Gegutu, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, 83124, Indonesia",Nusa Tenggara Barat,Mataram,"Pasar Seni Mataram, Mataram, Nusa Tenggara Barat",gambar_wisata/Pasar_Seni_Mataram,kerajaan medang jawa kuno translit atwan medang kuno kerajaan agraris talasokrasi berdiri jawa abad masehi didirikan sanjaya berpindah jawa timur abad masehi dyah balitung dyah sindok
wisata kuliner,Pasar Seni Sukawati,-8.5964842,115.2824354,"Pasar Seni Sukawati, Jalan Raya Sukawati, Sukawati, Gianyar, Bali, Nusa Tenggara, 80582, Indonesia",Bali,Gianyar,"Pasar Seni Sukawati, Gianyar, Bali",gambar_wisata/Pasar_Seni_Sukawati,pasar sukawati pasar seni terletak kabupaten gianyar bali pasar menjual kerajinan seni khas bali sandal manik manik pakaian tas lukisan patung kayu pasar berdiri dibuka wita
wisata kuliner,Pasar Sentral Kendari,-3.9937375,122.5145946,"Pasar Sentral Wua-Wua, Jalan M.T. Haryono, Bende, Kendari, Sulawesi Tenggara, Sulawesi, 93117, Indonesia",Sulawesi Tenggara,Kendari,"Pasar Sentral Kendari, Kendari, Sulawesi Tenggara",gambar_wisata/Pasar_Sentral_Kendari,kota raha ibukota kabupaten muna kota salah kota provinsi sulawesi tenggara indonesia
wisata kuliner,Pasar Sentral Makassar,-5.1289467,119.4151115,"Pasar Sentral Makassar, Jalan Agus Salim, Makassar Mall, Ende, Wajo, Makassar, Sulawesi Selatan, Sulawesi, 90156, Indonesia",Sulawesi Selatan,Makassar,"Pasar Sentral Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Pasar_Sentral_Makassar,selat makassar selat terletak pulau kalimantan sulawesi indonesia masuk wilayah tektonik kompleks tepi lempeng eurasia utara selat makassar berhubungan langsung laut sulawesi terdalam mencapai
wisata kuliner,Pasar Tengah,0.3847201,109.9597377,"Pasar Tengah, Hilir Kantor, Ngabang, Landak, Kalimantan Barat, Kalimantan, 79357, Indonesia",Kalimantan Barat,Landak,"Pasar Tengah, Landak, Kalimantan Barat",gambar_wisata/Pasar_Tengah,kalimantan diakronimkan kalteng salah provinsi pulau kalimantan indonesia kota provinsi kota palangka raya
wisata kuliner,Pasar Tenggarong,-0.4142333,116.9908324,"Pasar Seni, Jalan Pangeran Diponegoro, Panji, Kutai Kartanegara, Kalimantan Timur, Kalimantan, 75514, Indonesia",Kalimantan Timur,Kutai Kartanegara,"Pasar Tenggarong, Kutai Kartanegara, Kalimantan Timur",gambar_wisata/Pasar_Tenggarong,tenggarong seberang kecamatan terletak wilayah kabupaten kutai kartanegara kalimantan timur indonesia posisi kecamatan terletak kota kabupaten kutai kartanegara tenggarong kota provinsi kalimantan timur samarinda
wisata kuliner,Pasar Triwindu,-7.5691924,110.8225741,"Pasar Triwindu, Jalan Diponegoro, Kemlayan, Surakarta, Kecamatan Serengan, Jawa Tengah, Jawa, 57131, Indonesia",Jawa Tengah,Surakarta,"Pasar Triwindu, Surakarta, Jawa Tengah",gambar_wisata/Pasar_Triwindu,pasar triwindu ngarsopuro bahasa jawa translit pasar triwindhu ngarsapura pasar barang barang antik tiruannya onderdil khusus klithikan kota surakarta
wisata kuliner,Pasar Wakatobi,-5.7265845,123.8993053,"Pasar Waha, Jalan Raya, Waha, Wakatobi, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Wakatobi,"Pasar Wakatobi, Wakatobi, Sulawesi Tenggara",gambar_wisata/Pasar_Wakatobi,tomia kecamatan kabupaten wakatobi sulawesi tenggara indonesia daerah otonom berpisah kabupaten buton wakatobi berbenah mempercantik pembangunan berbasis kemasyarakatan
wisata kuliner,Rujak Cingur Genteng Surabaya,-7.2554948,112.740236,"Rujak Cingur Ahmad Jais, No.40, Jalan Achmad Jais, RW 02, Peneleh, Genteng, Surabaya, Jawa Timur, Jawa, 60274, Indonesia",Jawa Timur,Surabaya,"Rujak Cingur Genteng Surabaya, Surabaya, Jawa Timur",gambar_wisata/Rujak_Cingur_Genteng_Surabaya,kota surabaya bahasa jawa hanacaraka pegon translit kuth sur pengucapan bahasa jawa sur pelafalan bahasa indonesia sura baja kota provinsi jawa timur pusat pemerintahan perekonomian kota terbesar provinsi
wisata kuliner,Sate Maranggi Cibungur,-6.4717694,107.4804409,"Sate Maranggi Cibungur, Jalan Raya Ciwangi, Cibungur, Purwakarta, Jawa Barat, Jawa, 41181, Indonesia",Jawa Barat,Purwakarta,"Sate Maranggi Cibungur, Purwakarta, Jawa Barat",gambar_wisata/Sate_Maranggi_Cibungur,kabupaten purwakarta bahasa sunda wilayah kabupaten terletak provinsi jawa barat indonesia kota kabupaten kecamatan purwakarta kota
wisata kuliner,Saung Angklung Udjo,-6.8982695,107.6552971,"Saung Angklung Udjo, Jalan Padasuka, Pasirlayung, Cibeunying Kidul, Kota Bandung, Jawa Barat, Jawa, 40282, Indonesia",Jawa Barat,Kota Bandung,"Saung Angklung Udjo, Kota Bandung, Jawa Barat",gambar_wisata/Saung_Angklung_Udjo,kota bandung bahasa sunda pegon hanzi translit bandung pelafalan bahasa indonesia ban kota kota provinsi provinsi jawa barat indonesia
wisata kuliner,Soto Lamongan Cak Har Surabaya,-7.295653,112.7812929,"Soto Ayam Lamongan Cak Har, No.220, Jalan Klampis Harapan X, RW 08, Klampis Ngasem, Sukolilo, Surabaya, Jawa Timur, Jawa, 60119, Indonesia",Jawa Timur,Surabaya,"Soto Lamongan Cak Har Surabaya, Surabaya, Jawa Timur",gambar_wisata/Soto_Lamongan_Cak_Har_Surabaya,sukolilo bahasa jawa translit suka lila suk lil kecamatan timur kota surabaya jawa timur
wisata kuliner,Sudirman Street Bandung,-6.9210257,107.6005987,"Jalan Sudirman, Karanganyar, Astanaanyar, Kota Bandung, Jawa Barat, Jawa, 40181, Indonesia",Jawa Barat,Kota Bandung,"Sudirman Street Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Sudirman_Street_Bandung,cijerah salah kelurahan kecamatan bandung kulon kota bandung jawa barat indonesia terletak ujung barat kota bandung berbatasan kota cimahi
wisata lampion,Taman Pelangi Yogyakarta,-7.7502983,110.3694758,"Taman Pelangi Jogja - Taman Lampion, Jalan Ring Road Utara, Sinduadi, Mlati, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55284, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Taman Pelangi Yogyakarta, Sleman, Daerah Istimewa Yogyakarta",gambar_wisata/Taman_Pelangi_Yogyakarta,indonesia nama resmi republik indonesia negara kepulauan asia tenggara dilintasi garis khatulistiwa daratan benua asia oseania dikenal negara lintas benua samudra pasifik samudra hindia indonesia negara terluas negara kepulauan terbesar dunia luas wilayah negara pulau dunia pulau
wisata religi,Candi Borobudur,-7.6079583,110.2038245,"Borobudur, jalur, Borobudur, Magelang, Jawa Tengah, Jawa, 56553, Indonesia",Jawa Tengah,Magelang,"Candi Borobudur, Magelang, Jawa Tengah",gambar_wisata/Candi_Borobudur,borobudur bahasa jawa translit barabudhur kecamatan kabupaten magelang jawa indonesia
wisata religi,Gereja HKBP Medan,3.5393577,98.6980359,"Gereja HKBP, Jalan Gereja, Harjosari, Medan Amplas, Kota Medan á¯á¯©á¯á¯á¯², Sumatera Utara, Sumatera, 20147, Indonesia",Sumatera Utara,Kota Medan ,"Gereja HKBP Medan, Kota Medan á¯á¯©á¯á¯á¯², Sumatera Utara",gambar_wisata/Gereja_HKBP_Medan,kota medan abjad jawi surat batak aksara han aksara tamil kota provinsi sumatera utara indonesia kota kota terbesar keempat indonesia dki jakarta surabaya bandung kota terbesar pulau jawa kota terbesar pulau sumatra
wisata religi,Gereja Katedral Bogor,-6.5968873,106.7931829,"Gereja Beatae Mariae Virginis (BMV) Katedral Bogor, 22, Jalan Kapten Muslihat, Bogor Tengah, Bogor, Jawa Barat, Jawa, 16122, Indonesia",Jawa Barat,Bogor,"Gereja Katedral Bogor, Bogor, Jawa Barat",gambar_wisata/Gereja_Katedral_Bogor,kota bogor bahasa sunda bahasa belanda buitenzorg kota terletak provinsi jawa barat indonesia kota bogor terletak arah selatan provinsi dki jakarta arah tenggara kota bandung enklave kabupaten bogor
wisata religi,Gereja Katedral Jakarta,-6.1692046,106.8332373,"Katedral Jakarta, Jalan Lapangan Banteng Utara, RW 08, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10120, Indonesia",Jawa Timur,Daerah Khusus ibukota Jakarta,"Gereja Katedral Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Gereja_Katedral_Jakarta,australia nama resmi persemakmuran australia bahasa inggris commonwealth australia negara belahan bumi selatan daratan utama benua australia pulau tasmania pulau samudra hindia samudra pasifik negara negara bertetangga australia indonesia timor leste papua nugini utara kepulauan solomon vanuatu kaledonia timur laut selandia tenggara
wisata religi,Gereja Santa Perawan Maria Surabaya,-7.2420553,112.7369704,"Gereja Santa Perawan Maria, Jalan Kepanjen, RW 08, Krembangan Selatan, Krembangan, Surabaya, Jawa Timur, Jawa, 60161, Indonesia",Jawa Timur,Surabaya,"Gereja Santa Perawan Maria Surabaya, Surabaya, Jawa Timur",gambar_wisata/Gereja_Santa_Perawan_Maria_Surabaya,gereja kelahiran santa perawan maria gereja paroki katolik salah gereja tertua terletak kota surabaya jawa timur indonesia berlokasi jalan kepanjen surabaya bangunan religius berdampingan gedung sma katolik frateran surabaya
wisata religi,Makam Sunan Ampel Surabaya,-7.2299754,112.7422732,"Makam Sunan Ampel, Jalan Ampel Masjid, Masjid Agung Ampel, Ampel, Semampir, Surabaya, Jawa Timur, Jawa, 60151, Indonesia",Jawa Timur,Surabaya,"Makam Sunan Ampel Surabaya, Surabaya, Jawa Timur",gambar_wisata/Makam_Sunan_Ampel_Surabaya,ali rahmatullah dikenal sunan ampel wali menyebarkan ajaran islam tanah jawa lahir daerah champa
wisata religi,Makam Sunan Bonang Tuban,-6.8945426,112.0633171,"Makam Sunan Bonang, Kutorejo Gang VIII, RT.03, RW.01, Kutorejo, Tuban, Jawa Timur, Jawa, 62313, Indonesia",Jawa Timur,Tuban,"Makam Sunan Bonang Tuban, Tuban, Jawa Timur",gambar_wisata/Makam_Sunan_Bonang_Tuban,kabupaten tuban bahasa jawa hanacaraka pegon pengucapan bahasa jawa uban wilayah kabupaten terletak provinsi jawa timur indonesia kotanya kecamatan tuban
wisata religi,Makam Sunan Giri Gresik,-7.1688945,112.6310331,"Makam Sunan Giri, Kebomas, Gresik, Jawa Timur, Jawa, Indonesia",Jawa Timur,Gresik,"Makam Sunan Giri Gresik, Gresik, Jawa Timur",gambar_wisata/Makam_Sunan_Giri_Gresik,sunan gresik maulana malik ibrahim rakyat menyebutnya kakek bantal pemimpin walisongo generasi menyebarkan agama islam tanah jawa
wisata religi,Makam Sunan Gunung Jati Cirebon,-6.6711938,108.5400589,"Makam Sunan Gunung Jati, Kalisapu, Kabupaten Cirebon, Jawa Barat, Jawa, Indonesia",Jawa Barat,Kabupaten Cirebon,"Makam Sunan Gunung Jati Cirebon, Kabupaten Cirebon, Jawa Barat",gambar_wisata/Makam_Sunan_Gunung_Jati_Cirebon,kabupaten cirebon kabupaten timur laut provinsi jawa barat indonesia kota kabupaten terletak kecamatan sumber
wisata religi,Masjid 99 Kubah Makassar,-5.1437762,119.4040219,"Masjid 99 Kubah Asmaul-Husna, Jalan Penghibur, Maloku, Ujung Pandang, Makassar, Sulawesi Selatan, Sulawesi, 90171, Indonesia",Sulawesi Selatan,Makassar,"Masjid 99 Kubah Makassar, Makassar, Sulawesi Selatan",gambar_wisata/Masjid_99_Kubah_Makassar,masjid kubah bahasa arab dikenal masjid asmaulhusna bahasa arab masjid bersejarah kota makassar provinsi sulawesi selatan indonesia masjid dibangun diresmikan
wisata religi,Masjid Agung Demak,-6.8947303,110.6374327,"Masjid Agung Demak, Jalan Sultan Fattah, Kauman, Demak, Jawa Tengah, Jawa, 59517, Indonesia",Jawa Tengah,Demak,"Masjid Agung Demak, Demak, Jawa Tengah",gambar_wisata/Masjid_Agung_Demak,masjid agung demak abjad pegon salah kompleks masjid tertua kabupaten demak provinsi jawa indonesia masjid diyakini dibangun wali sanga penyebar agama islam pulau jawa sosok menonjol sunan kalijaga penguasa kesultanan demak raden patah abad
wisata religi,Masjid Agung Gorontalo,0.5379076,123.0603093,"Masjid Agung Baiturrahim, Jalan Nani Wartabone, Gorontalo, Sulawesi, 96114, Indonesia",Gorontalo,Gorontalo,"Masjid Agung Gorontalo, Gorontalo, Gorontalo",gambar_wisata/Masjid_Agung_Gorontalo,kota gorontalo jawi melayu silita hulontalo kota hulontalo kota provinsi gorontalo indonesia kota kawasan teluk tomini semenanjung utara pulau sulawesi kota gorontalo kota terbesar terpadat penduduknya wilayah teluk tomini teluk gorontalo menjadikan kota gorontalo pusat ekonomi jasa perdagangan pendidikan pusat penyebaran agama islam kawasan indonesia timur
wisata religi,Masjid Agung Jawa Tengah Semarang,-6.9836458,110.4455923,"Masjid Agung Jawa Tengah, Jalan Jolotundo Gang V, RW 02, Sambirejo, Gayamsari, Kota Semarang, Jawa Tengah, Jawa, 50162, Indonesia",Jawa Tengah,Kota Semarang,"Masjid Agung Jawa Tengah Semarang, Kota Semarang, Jawa Tengah",gambar_wisata/Masjid_Agung_Jawa_Tengah_Semarang,kota semarang bahasa jawa hanacaraka pegon hanzi translit semarang kota provinsi jawa indonesia
wisata religi,Masjid Agung Surabaya,-7.229971,112.7428733,"Masjid Agung Sunan Ampel, 53, Jalan Ampel Masjid, Masjid Agung Ampel, Ampel, Semampir, Surabaya, Jawa Timur, Jawa, 60151, Indonesia",Jawa Timur,Surabaya,"Masjid Agung Surabaya, Surabaya, Jawa Timur",gambar_wisata/Masjid_Agung_Surabaya,kota surabaya bahasa jawa hanacaraka pegon translit kuth sur pengucapan bahasa jawa sur pelafalan bahasa indonesia sura baja kota provinsi jawa timur pusat pemerintahan perekonomian kota terbesar provinsi
